research,toefl,intern,greV,greQ,greA,gpa,major,univ,target_univ,admit
0,98.0,0.0,144.0,170.0,3.5,0.836,EE,3,Arizona State University,1
0,107.0,5.0,148.0,161.0,3.0,0.8939999999999999,EE,3,Arizona State University,1
0,101.0,0.0,150.0,170.0,3.0,0.7656999999999999,EE,2,Arizona State University,1
0,110.0,0.0,161.0,170.0,4.0,0.9189999999999999,CS,2,Arizona State University,1
0,100.0,0.0,152.0,170.0,3.0,0.8369,EE,5,Arizona State University,1
0,111.0,0.0,152.0,158.0,3.5,0.9004000000000001,EE,5,Arizona State University,1
6,104.0,1.0,153.0,161.0,3.0,0.73,CS,3,Arizona State University,1
3,108.0,2.0,157.0,167.0,4.0,0.9,EE,3,Arizona State University,1
0,112.0,0.0,159.0,165.0,4.0,0.818,EE,3,Arizona State University,1
0,99.0,0.0,138.0,170.0,3.0,0.75,EE,3,Arizona State University,1
0,101.0,3.0,153.0,163.0,3.0,0.7559999999999999,CS,3,Arizona State University,1
0,114.0,2.0,158.0,166.0,3.5,0.726,EE,2,Arizona State University,1
0,105.0,0.0,148.0,163.0,3.0,0.77,OE,5,Arizona State University,1
0,109.0,0.0,156.0,163.0,4.0,0.898,OE,2,Arizona State University,1
0,109.0,0.0,159.0,167.0,3.5,0.7878000000000001,EE,3,Arizona State University,1
0,101.0,0.0,147.0,164.0,3.5,0.82,CS,4,Arizona State University,1
0,101.0,0.0,154.0,169.0,3.5,0.6938,EE,3,Arizona State University,1
0,109.0,0.0,152.0,162.0,4.0,0.098,EE,3,Arizona State University,1
0,96.0,0.0,140.0,170.0,3.0,0.917,CS,2,Arizona State University,1
0,117.0,0.0,165.0,170.0,5.0,0.7,CS,3,Arizona State University,1
2,112.0,1.0,161.0,164.0,4.0,0.8710000000000001,OE,3,Arizona State University,1
0,92.0,0.0,143.0,162.0,3.0,0.7175,CS,5,Arizona State University,1
0,120.0,0.0,161.0,170.0,5.0,0.823,EE,3,Arizona State University,1
0,112.0,0.0,152.0,169.0,4.5,0.7,EE,5,Arizona State University,1
0,109.0,0.0,161.0,170.0,4.0,0.9349999999999999,EE,2,Arizona State University,1
0,114.0,0.0,161.0,168.0,4.0,0.9099999999999999,CS,2,Arizona State University,1
0,114.0,0.0,156.0,165.0,3.0,0.95,EE,2,Arizona State University,1
0,94.0,0.0,151.0,170.0,3.5,0.7343000000000001,EE,5,Arizona State University,1
0,91.0,0.0,149.0,170.0,3.0,0.8109999999999999,CS,2,Arizona State University,1
0,96.0,0.0,155.0,165.0,3.0,0.8699999999999999,EE,3,Arizona State University,1
0,113.0,0.0,161.0,162.0,4.0,0.817,EE,3,Arizona State University,1
0,111.0,0.0,151.0,165.0,3.5,0.805,CS,5,Arizona State University,1
0,91.0,0.0,146.0,159.0,3.0,0.63,CS,3,Arizona State University,1
0,106.0,0.0,147.0,163.0,3.0,0.8460000000000001,OE,3,Arizona State University,1
0,112.0,0.0,157.0,169.0,4.0,0.75,EE,3,Arizona State University,1
0,90.0,2.0,149.0,167.0,2.5,0.736,CS,3,Arizona State University,1
0,104.0,0.0,149.0,159.0,3.0,0.8123,EE,3,Arizona State University,1
0,102.0,0.0,142.0,170.0,3.5,0.861,CS,3,Arizona State University,1
0,101.0,0.0,154.0,170.0,3.5,0.8230000000000001,CS,3,Arizona State University,1
0,105.0,0.0,149.0,163.0,3.0,0.6768000000000001,CS,3,Arizona State University,1
0,98.0,0.0,150.0,163.0,3.5,0.8,CS,2,Arizona State University,1
0,104.0,0.0,147.0,168.0,3.0,0.924,CS,5,Arizona State University,1
0,94.0,0.0,143.0,170.0,3.0,0.8869999999999999,CS,2,Arizona State University,1
0,112.0,0.0,170.0,170.0,4.0,0.79,CS,3,Arizona State University,1
0,112.0,15.0,152.0,163.0,4.0,0.6647,EE,2,Arizona State University,1
0,105.0,0.0,148.0,165.0,4.0,0.834,CS,2,Arizona State University,1
0,106.0,0.0,159.0,161.0,3.5,0.709,OE,5,Arizona State University,1
0,99.0,0.0,149.0,163.0,3.5,0.875,EE,2,Arizona State University,1
0,112.0,0.0,156.0,168.0,3.5,0.77,EE,3,Arizona State University,1
0,93.0,0.0,149.0,164.0,3.0,0.7473000000000001,CS,5,Arizona State University,1
0,95.0,2.0,148.0,162.0,3.5,0.75,OE,5,Arizona State University,1
0,92.0,0.0,145.0,166.0,3.0,0.8150000000000001,OE,3,Arizona State University,1
0,94.0,0.0,151.0,170.0,2.5,0.77,EE,3,Arizona State University,1
0,106.0,0.0,147.0,163.0,3.5,0.6714,CS,3,Arizona State University,1
0,104.0,0.0,149.0,159.0,3.0,0.9099999999999999,OE,3,Arizona State University,1
0,108.0,0.0,157.0,159.0,4.5,0.6759999999999999,BA,3,Arizona State University,1
0,115.0,0.0,154.0,170.0,4.0,0.873,OE,3,Arizona State University,1
0,106.0,0.0,159.0,170.0,3.5,0.7,CS,3,Arizona State University,1
0,103.0,0.0,152.0,165.0,3.0,0.914,EE,2,Arizona State University,1
0,118.0,0.0,164.0,168.0,4.5,0.8089999999999999,OE,3,Arizona State University,1
0,103.0,0.0,143.0,165.0,3.5,0.819,OE,3,Arizona State University,1
0,110.0,0.0,156.0,170.0,3.5,0.79,CS,4,Arizona State University,1
0,109.0,0.0,161.0,170.0,4.0,0.8220000000000001,CS,3,Arizona State University,1
0,109.0,0.0,149.0,165.0,3.5,0.58,OE,5,Arizona State University,1
0,112.0,0.0,159.0,159.0,4.0,0.79,OE,2,Arizona State University,1
0,113.0,0.0,151.0,170.0,3.5,0.7656000000000001,EE,3,Arizona State University,1
0,104.0,0.0,159.0,162.0,3.0,0.68,CS,4,Arizona State University,1
0,102.0,0.0,151.0,164.0,3.0,0.7979999999999999,EE,3,Arizona State University,1
0,106.0,0.0,158.0,160.0,3.0,0.8630000000000001,EE,5,Arizona State University,1
0,107.0,0.0,150.0,162.0,3.0,0.73,CS,3,Arizona State University,1
0,111.0,0.0,154.0,159.0,4.0,0.7,OE,3,Arizona State University,1
0,108.0,0.0,138.0,170.0,4.0,0.746,CS,3,Arizona State University,1
0,101.0,0.0,151.0,162.0,3.5,0.66,OE,3,Arizona State University,1
0,91.0,0.0,148.0,157.0,2.5,0.8150000000000001,SS,2,Arizona State University,1
0,90.0,0.0,142.0,157.0,3.0,0.73,EE,3,Arizona State University,1
0,88.0,0.0,150.0,170.0,3.0,0.8,EE,5,Arizona State University,1
0,104.0,0.0,157.0,170.0,3.0,0.77,CS,3,Arizona State University,1
0,116.0,0.0,158.0,170.0,4.0,0.6670999999999999,CS,3,Arizona State University,1
0,105.0,0.0,164.0,170.0,4.0,0.906,EE,3,Arizona State University,1
0,104.0,0.0,156.0,170.0,3.0,0.845,CS,3,Arizona State University,1
0,98.0,0.0,150.0,163.0,3.5,0.784,CS,3,Arizona State University,1
0,107.0,0.0,150.0,160.0,3.5,0.774,CS,3,Arizona State University,1
0,108.0,0.0,147.0,170.0,3.5,0.783,CS,3,Arizona State University,1
0,114.0,0.0,156.0,164.0,4.0,0.9800000000000001,OE,2,Arizona State University,1
0,103.0,0.0,154.0,169.0,4.0,0.78,EE,3,Arizona State University,1
0,102.0,0.0,163.0,170.0,3.5,0.76,EE,5,Arizona State University,1
0,116.0,6.0,155.0,157.0,3.5,0.79,EE,3,Arizona State University,1
0,99.0,0.0,142.0,170.0,3.5,0.807,OE,3,Arizona State University,1
0,105.0,0.0,150.0,165.0,3.0,0.788,EE,1,Arizona State University,1
0,104.0,0.0,153.0,168.0,3.5,0.69,EE,3,Arizona State University,1
0,106.0,0.0,160.0,162.0,3.5,0.757,OE,5,Arizona State University,1
0,93.0,0.0,146.0,163.0,4.0,0.7009000000000001,CS,3,Arizona State University,1
0,93.0,2.0,151.0,151.0,3.5,0.764,OE,2,Arizona State University,1
0,97.0,0.0,147.0,170.0,3.0,0.8,CS,2,Arizona State University,1
0,106.0,0.0,151.0,160.0,3.5,0.745,BA,4,Arizona State University,1
0,109.0,6.0,161.0,164.0,4.0,0.9029999999999999,EE,3,Arizona State University,1
0,114.0,0.0,154.0,170.0,4.0,0.8340000000000001,CS,3,Arizona State University,1
0,95.0,0.0,139.0,161.0,3.0,0.7528,CS,4,Arizona State University,1
0,113.0,5.0,161.0,170.0,5.0,0.773,CS,3,Arizona State University,1
0,105.0,0.0,149.0,159.0,3.0,0.7893000000000001,EE,1,Arizona State University,1
0,108.0,0.0,151.0,170.0,2.5,0.81,CS,3,Arizona State University,1
0,109.0,0.0,151.0,162.0,3.5,0.7211,CS,4,Arizona State University,1
0,102.0,0.0,159.0,170.0,3.0,0.73,EE,3,Arizona State University,1
0,115.0,0.0,154.0,161.0,3.0,0.71,EE,5,Arizona State University,1
0,105.0,0.0,147.0,170.0,3.5,0.8779999999999999,EE,3,Arizona State University,1
0,112.0,0.0,158.0,162.0,3.5,0.65,CS,3,Arizona State University,1
0,120.0,0.0,160.0,160.0,6.0,0.99,OE,3,Arizona State University,1
0,106.0,0.0,155.0,162.0,3.5,0.845,OE,2,Arizona State University,1
0,104.0,0.0,154.0,164.0,3.5,0.72,CS,5,Arizona State University,1
0,113.0,0.0,152.0,169.0,4.5,0.7015,CS,3,Arizona State University,1
0,106.0,0.0,149.0,161.0,3.5,0.76,CS,2,Arizona State University,1
0,111.0,0.0,158.0,170.0,3.5,0.76,CS,5,Arizona State University,1
0,114.0,12.0,152.0,164.0,3.5,0.82,CS,3,Arizona State University,1
0,93.0,0.0,150.0,170.0,3.5,0.63,CS,3,Arizona State University,1
0,115.0,0.0,155.0,168.0,3.0,0.76,CS,5,Arizona State University,1
0,105.0,0.0,144.0,170.0,3.5,0.82,EE,3,Arizona State University,1
0,114.0,0.0,161.0,166.0,3.5,0.67,OE,3,Arizona State University,1
0,107.0,0.0,149.0,160.0,3.0,0.794,OE,3,Arizona State University,1
0,101.0,0.0,148.0,170.0,4.0,0.8230000000000001,CS,3,Arizona State University,1
0,117.0,0.0,156.0,170.0,3.5,0.8480000000000001,OE,3,Arizona State University,1
0,107.0,0.0,156.0,167.0,3.0,0.704,CS,3,Arizona State University,1
0,102.0,0.0,144.0,170.0,4.0,0.73,CS,2,Arizona State University,1
0,100.0,0.0,143.0,170.0,3.5,0.61,OE,3,Arizona State University,1
0,108.0,0.0,137.0,168.0,4.0,0.752,CS,5,Arizona State University,1
0,96.0,0.0,157.0,170.0,3.0,0.66,CS,3,Arizona State University,1
0,103.0,0.0,152.0,165.0,3.0,0.867,CS,4,Arizona State University,1
0,109.0,0.0,160.0,165.0,4.0,0.796,OE,2,Arizona State University,1
0,93.0,0.0,148.0,164.0,3.5,0.72,CS,5,Arizona State University,1
0,114.0,0.0,145.0,170.0,4.5,0.882,EE,3,Arizona State University,1
0,110.0,1.0,158.0,165.0,4.0,0.6496,CS,3,Arizona State University,1
0,104.0,0.0,157.0,161.0,3.5,0.7328,CS,3,Arizona State University,1
0,111.0,0.0,158.0,159.0,3.5,0.7428,CS,5,Arizona State University,1
0,95.0,0.0,146.0,162.0,3.5,0.756,BA,5,Arizona State University,1
0,100.0,0.0,141.0,170.0,3.0,0.8109999999999999,CS,3,Arizona State University,1
0,109.0,0.0,157.0,168.0,4.0,0.799,CS,3,Arizona State University,1
0,110.0,0.0,155.0,164.0,3.5,0.8949999999999999,OE,3,Arizona State University,1
0,107.0,0.0,154.0,160.0,3.0,0.8161,CS,4,Arizona State University,1
0,99.0,0.0,142.0,164.0,3.0,0.849,CS,3,Arizona State University,1
0,109.0,0.0,146.0,163.0,3.5,0.8,CS,5,Arizona State University,1
0,115.0,0.0,157.0,163.0,4.5,0.782,OE,3,Arizona State University,1
0,112.0,0.0,149.0,162.0,3.0,0.8,CS,3,Arizona State University,1
0,95.0,0.0,148.0,169.0,3.0,0.76,CS,2,Arizona State University,1
0,106.0,0.0,159.0,170.0,3.5,0.73,CS,3,Arizona State University,1
0,114.0,0.0,157.0,168.0,3.5,0.9099999999999999,CS,3,Arizona State University,1
0,90.0,0.0,152.0,170.0,3.5,0.68,CS,5,Arizona State University,1
0,104.0,0.0,148.0,170.0,3.0,0.9119999999999999,CS,3,Arizona State University,1
30,103.0,0.0,154.0,163.0,3.0,0.837,EE,2,Arizona State University,1
0,101.0,0.0,153.0,170.0,3.5,0.8009999999999999,CS,3,Arizona State University,1
0,89.0,3.0,145.0,165.0,3.0,0.8380000000000001,CS,3,Arizona State University,1
0,96.0,0.0,151.0,159.0,4.0,0.845,CS,2,Arizona State University,1
0,107.0,0.0,148.0,170.0,4.0,0.7726999999999999,CS,3,Arizona State University,1
0,96.0,0.0,143.0,168.0,3.0,0.725,CS,3,Arizona State University,1
0,111.0,0.0,151.0,169.0,3.5,0.8,EE,3,Arizona State University,1
0,103.0,0.0,147.0,170.0,3.5,0.7809999999999999,EE,3,Arizona State University,1
0,88.0,0.0,142.0,162.0,3.0,0.72,EE,3,Arizona State University,1
0,110.0,0.0,153.0,162.0,3.5,0.8710000000000001,EE,3,Arizona State University,1
0,107.0,0.0,151.0,159.0,3.5,0.89,OE,2,Arizona State University,1
0,102.0,0.0,157.0,166.0,3.0,0.9269999999999999,EE,2,Arizona State University,1
0,116.0,0.0,167.0,160.0,4.5,0.8,CS,3,Arizona State University,1
0,92.0,0.0,146.0,160.0,2.5,0.78,CS,5,Arizona State University,1
0,99.0,0.0,152.0,170.0,3.0,0.75,EE,2,Arizona State University,1
36,98.0,3.0,141.0,167.0,3.0,0.85,CS,3,Arizona State University,1
0,114.0,0.0,162.0,162.0,4.5,0.869,EE,3,Arizona State University,1
0,102.0,0.0,150.0,160.0,3.0,0.8710000000000001,EE,4,Arizona State University,1
0,110.0,0.0,151.0,170.0,4.0,0.7609999999999999,CS,3,Arizona State University,1
0,90.0,0.0,151.0,170.0,2.5,0.73,CS,3,Arizona State University,1
0,99.0,0.0,149.0,163.0,3.5,0.7030000000000001,OE,3,Arizona State University,1
0,92.0,0.0,139.0,170.0,3.0,0.9269999999999999,OE,3,Arizona State University,1
0,104.0,0.0,151.0,165.0,3.5,0.778,CS,3,Arizona State University,1
0,108.0,0.0,158.0,170.0,3.5,0.8800000000000001,EE,2,Arizona State University,1
22,95.0,4.0,148.0,162.0,3.5,0.877,OE,3,Arizona State University,1
0,93.0,0.0,148.0,163.0,3.0,0.8400000000000001,CS,3,Arizona State University,1
0,98.0,0.0,153.0,169.0,3.0,0.805,CS,3,Arizona State University,1
0,97.0,0.0,151.0,170.0,3.0,0.6592,CS,4,Arizona State University,1
0,98.0,0.0,153.0,159.0,3.0,0.885,CS,3,Arizona State University,1
0,113.0,0.0,139.0,170.0,4.0,0.8300000000000001,EE,3,Arizona State University,1
0,107.0,0.0,155.0,167.0,3.0,0.8,CS,3,Arizona State University,1
0,106.0,0.0,156.0,170.0,4.0,0.86,CS,3,Arizona State University,1
2,113.0,2.0,159.0,162.0,4.5,0.7809999999999999,CS,4,Arizona State University,1
0,94.0,0.0,135.0,170.0,3.5,0.08900000000000001,EE,2,Arizona State University,1
0,109.0,0.0,152.0,159.0,4.0,0.76,EE,3,Arizona State University,1
0,101.0,0.0,150.0,165.0,3.0,0.75,CS,5,Arizona State University,1
0,109.0,0.0,159.0,170.0,4.0,0.8400000000000001,OE,3,Arizona State University,1
0,107.0,0.0,154.0,170.0,3.5,0.74,EE,4,Arizona State University,1
0,110.0,0.0,148.0,169.0,2.5,0.8,EE,2,Arizona State University,1
0,105.0,0.0,158.0,163.0,4.5,0.67,CS,3,Arizona State University,1
0,100.0,0.0,134.0,170.0,3.5,0.79,CS,3,Arizona State University,1
0,108.0,0.0,137.0,170.0,2.0,0.7,EE,3,Arizona State University,1
0,103.0,0.0,159.0,164.0,3.5,0.77,CS,3,Arizona State University,1
0,102.0,0.0,149.0,161.0,3.0,0.8,EE,3,Arizona State University,1
0,99.0,0.0,149.0,160.0,4.0,0.79,CS,5,Arizona State University,1
0,96.0,0.0,161.0,170.0,3.0,0.914,EE,3,Arizona State University,1
0,109.0,0.0,157.0,160.0,4.0,0.8230000000000001,CS,3,Arizona State University,1
0,114.0,0.0,164.0,170.0,3.5,0.715,CS,2,Arizona State University,1
0,103.0,0.0,153.0,164.0,3.0,0.844,CS,3,Arizona State University,1
0,102.0,0.0,151.0,157.0,3.5,0.8625,OE,3,Arizona State University,1
0,109.0,2.0,152.0,163.0,4.5,0.8,CS,3,Arizona State University,1
0,116.0,0.0,161.0,170.0,4.5,0.85,CS,3,Arizona State University,1
0,100.0,0.0,139.0,170.0,4.0,0.9029999999999999,EE,3,Arizona State University,1
0,94.0,0.0,143.0,161.0,3.0,0.7434000000000001,CS,1,Arizona State University,1
12,104.0,3.0,153.0,162.0,3.0,0.9109999999999999,EE,5,Arizona State University,1
0,92.0,0.0,151.0,166.0,3.0,0.71,EE,5,Arizona State University,1
0,99.0,0.0,145.0,159.0,3.0,0.819,OE,3,Arizona State University,1
0,113.0,0.0,161.0,168.0,3.5,0.8300000000000001,CS,3,Arizona State University,1
0,95.0,0.0,147.0,168.0,3.0,0.799,CS,3,Arizona State University,1
0,104.0,0.0,158.0,170.0,4.0,0.85,OE,3,Arizona State University,1
0,113.0,0.0,153.0,164.0,4.5,0.836,CS,3,Arizona State University,1
0,108.0,2.0,155.0,161.0,4.0,0.7206,CS,5,Arizona State University,1
0,103.0,0.0,149.0,164.0,3.0,0.72,CS,3,Arizona State University,1
0,94.0,0.0,149.0,157.0,3.5,0.726,CS,3,Arizona State University,1
0,101.0,0.0,148.0,168.0,3.5,0.8800000000000001,EE,2,Arizona State University,1
0,96.0,0.0,156.0,170.0,3.0,0.76,CS,5,Arizona State University,1
0,112.0,0.0,162.0,169.0,3.5,0.8787,EE,2,Arizona State University,1
0,108.0,0.0,153.0,162.0,4.0,0.7493000000000001,CS,2,Arizona State University,1
0,109.0,0.0,155.0,164.0,3.5,0.883,OE,3,Arizona State University,1
0,112.0,0.0,154.0,164.0,3.5,0.893,CS,5,Arizona State University,1
0,108.0,0.0,157.0,169.0,4.0,0.8460000000000001,OE,5,Arizona State University,1
0,117.0,0.0,170.0,170.0,4.5,0.762,CS,4,Arizona State University,1
0,111.0,0.0,156.0,170.0,4.5,0.75,EE,3,Arizona State University,1
0,115.0,0.0,144.0,170.0,4.0,0.794,EE,3,Arizona State University,1
0,109.0,0.0,150.0,166.0,3.0,0.7969999999999999,OE,3,Arizona State University,1
0,89.0,0.0,132.0,170.0,3.0,0.64,EE,5,Arizona State University,1
0,117.0,0.0,147.0,170.0,4.5,0.7770999999999999,EE,3,Arizona State University,1
0,101.0,0.0,157.0,170.0,3.0,0.8550000000000001,CS,1,Arizona State University,1
0,110.0,4.0,155.0,162.0,4.0,0.725,CS,3,Arizona State University,1
0,109.0,0.0,150.0,161.0,3.5,0.8140000000000001,EE,5,Arizona State University,1
0,115.0,0.0,153.0,170.0,4.0,0.83,EE,3,Arizona State University,1
0,101.0,0.0,147.0,167.0,4.0,0.85,BA,5,Arizona State University,1
0,96.0,0.0,146.0,164.0,3.0,0.782,OE,3,Arizona State University,1
0,96.0,0.0,150.0,162.0,3.0,0.788,CS,2,Arizona State University,1
0,111.0,0.0,156.0,170.0,4.0,0.774,CS,3,Arizona State University,1
4,107.0,0.0,168.0,165.0,3.5,0.747,EE,3,Arizona State University,1
0,111.0,0.0,150.0,170.0,3.5,0.7692,EE,5,Arizona State University,1
0,106.0,0.0,141.0,170.0,2.5,0.7609999999999999,CS,3,Arizona State University,1
0,102.0,0.0,159.0,170.0,3.0,0.8,EE,5,Arizona State University,1
0,115.0,0.0,154.0,170.0,4.5,0.71,CS,3,Arizona State University,1
0,105.0,6.0,152.0,162.0,3.0,0.0834,EE,2,Arizona State University,1
0,96.0,0.0,138.0,170.0,3.5,0.67,EE,5,Arizona State University,1
0,98.0,0.0,151.0,169.0,3.0,0.71,CS,3,Arizona State University,1
0,91.0,0.0,143.0,157.0,3.0,0.8710000000000001,OE,1,Arizona State University,1
0,114.0,0.0,153.0,170.0,5.0,0.866,OE,3,Arizona State University,1
0,98.0,0.0,147.0,166.0,3.5,0.77,EE,3,Arizona State University,1
0,98.0,0.0,146.0,169.0,2.5,0.82,CS,2,Arizona State University,1
0,103.0,0.0,161.0,168.0,4.0,0.7904000000000001,EE,3,Arizona State University,1
0,108.0,0.0,149.0,170.0,3.5,0.7126,CS,5,Arizona State University,1
0,111.0,0.0,160.0,166.0,3.5,0.8400000000000001,EE,3,Arizona State University,1
0,105.0,0.0,148.0,170.0,3.0,0.68,CS,1,Arizona State University,1
0,110.0,0.0,153.0,167.0,4.0,0.77,CS,3,Arizona State University,1
0,118.0,0.0,158.0,167.0,4.0,0.69,OE,5,Arizona State University,1
0,105.0,0.0,147.0,163.0,3.5,0.86,OE,3,Arizona State University,1
0,111.0,0.0,161.0,170.0,4.0,0.67,CS,3,Arizona State University,1
0,101.0,0.0,159.0,170.0,3.0,0.86,EE,5,Arizona State University,1
0,119.0,1.0,164.0,166.0,4.0,0.86,CS,4,Arizona State University,1
0,112.0,0.0,153.0,169.0,4.0,0.85,CS,4,Arizona State University,1
0,110.0,1.0,152.0,164.0,4.0,0.8252,CS,3,Arizona State University,1
0,109.0,0.0,153.0,167.0,3.5,0.8300000000000001,EE,2,Arizona State University,1
0,106.0,0.0,152.0,164.0,3.0,0.78,CS,3,Arizona State University,1
0,110.0,3.0,159.0,163.0,4.5,0.89,CS,5,Arizona State University,1
0,112.0,0.0,156.0,162.0,3.5,0.73,CS,3,Arizona State University,1
0,105.0,0.0,159.0,168.0,3.0,0.868,CS,1,Arizona State University,1
0,113.0,0.0,152.0,167.0,4.0,0.8869999999999999,CS,3,Arizona State University,1
0,110.0,0.0,148.0,166.0,3.0,0.768,CS,4,Arizona State University,1
0,106.0,0.0,148.0,168.0,4.0,0.7531,EE,3,Arizona State University,1
0,98.0,6.0,152.0,163.0,4.0,0.8779999999999999,EE,3,Arizona State University,1
0,105.0,0.0,151.0,170.0,3.5,0.79,CS,3,Arizona State University,1
0,103.0,0.0,149.0,170.0,3.5,0.8,CS,5,Arizona State University,1
0,101.0,0.0,145.0,164.0,3.5,0.655,OE,3,Arizona State University,1
0,112.0,0.0,149.0,168.0,4.0,0.9375,OE,5,Arizona State University,1
0,119.0,0.0,168.0,170.0,5.0,0.7190000000000001,CS,3,Arizona State University,1
0,108.0,0.0,148.0,169.0,4.0,0.74,OE,3,Arizona State University,1
0,107.0,0.0,146.0,164.0,3.0,0.78,CS,2,Arizona State University,1
0,98.0,0.0,136.0,170.0,3.0,0.74,CS,5,Arizona State University,1
0,104.0,0.0,147.0,170.0,3.0,0.857,EE,2,Arizona State University,1
0,110.0,0.0,155.0,170.0,3.5,0.75,EE,5,Arizona State University,1
0,106.0,0.0,141.0,170.0,3.0,0.906,CS,2,Arizona State University,1
0,94.0,0.0,150.0,166.0,3.5,0.788,CS,3,Arizona State University,1
0,105.0,0.0,161.0,166.0,4.5,0.78,CS,3,Arizona State University,1
0,95.0,0.0,143.0,163.0,3.5,0.66,CS,3,Arizona State University,1
0,116.0,0.0,157.0,162.0,4.0,0.82,CS,3,Arizona State University,1
0,114.0,0.0,156.0,164.0,4.0,0.8089999999999999,CS,3,Arizona State University,1
0,98.0,0.0,146.0,159.0,3.5,0.74,CS,3,Arizona State University,1
0,102.0,0.0,25.0,46.0,5.0,0.817,BA,4,Arizona State University,1
0,102.0,0.0,144.0,166.0,2.5,0.745,EE,3,Arizona State University,1
0,94.0,0.0,148.0,170.0,3.0,0.786,CS,3,Arizona State University,1
0,107.0,0.0,150.0,162.0,4.0,0.78,CS,2,Arizona State University,1
0,97.0,0.0,144.0,170.0,3.0,0.835,EE,3,Arizona State University,1
0,109.0,0.0,153.0,164.0,4.5,0.826,CS,3,Arizona State University,1
0,112.0,0.0,149.0,165.0,3.0,0.7378,CS,3,Arizona State University,1
0,98.0,0.0,150.0,161.0,4.5,0.752,CS,4,Arizona State University,1
0,104.0,0.0,140.0,170.0,4.0,0.7879999999999999,CS,2,Arizona State University,1
0,115.0,0.0,162.0,170.0,4.5,0.678,EE,1,Arizona State University,1
0,97.0,0.0,148.0,169.0,3.0,0.8220000000000001,CS,3,Arizona State University,1
0,109.0,0.0,149.0,161.0,3.5,0.8300000000000001,OE,2,Arizona State University,1
0,110.0,0.0,146.0,164.0,3.0,0.67,OE,3,Arizona State University,1
0,97.0,3.0,149.0,167.0,3.5,0.751,CS,4,Arizona State University,1
0,116.0,0.0,160.0,170.0,4.0,0.8779999999999999,EE,3,Arizona State University,1
0,117.0,0.0,152.0,170.0,4.5,0.77,CS,5,Arizona State University,1
0,110.0,14.0,157.0,170.0,4.0,0.8310000000000001,OE,3,Arizona State University,1
0,104.0,0.0,146.0,163.0,3.0,0.7918000000000001,CS,3,Arizona State University,1
0,88.0,0.0,135.0,170.0,3.0,0.84,EE,2,Arizona State University,1
0,115.0,0.0,159.0,159.0,4.0,0.7743000000000001,CS,3,Arizona State University,1
0,94.0,0.0,147.0,163.0,3.0,0.9179999999999999,EE,3,Arizona State University,1
0,99.0,0.0,146.0,161.0,3.0,0.9119999999999999,OE,3,Arizona State University,1
0,112.0,0.0,161.0,160.0,3.0,0.5907,EE,3,Arizona State University,1
0,101.0,0.0,148.0,166.0,2.0,0.985,OE,2,Arizona State University,1
0,111.0,0.0,160.0,163.0,4.5,0.8480000000000001,EE,3,Arizona State University,1
0,106.0,0.0,145.0,162.0,3.0,0.667,CS,5,Arizona State University,1
0,104.0,0.0,162.0,170.0,3.5,0.75,OE,3,Arizona State University,1
